filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P135982.conll 86 3(disz)-sze3 3(disz)[one]-sze NU.TERM 3(disz) one "['NU', 'TERM']" "['num', 'term']"
P135982.conll 87 '. _ _   ['_'] ['_']
P135982.conll 88 ugu2 ugu[capital] N ugu capital ['N'] ['n']
P135982.conll 89 lugal-ku3-zu Lugalkuzu[1] PN Lugalkuzu Lugalkuzu ['PN'] "['pn', 'np']"
P135982.conll 90 ba-a-gar ba-e-gar[place][-ø] MID.L2.V.3-SG-S ba-e-gar place "['MID', 'L2', 'V', '3-SG-S']" "['mid', 'l2', 'vblex', '3-sg-s']"
P135982.conll 91 ugu2-a ugu[capital]-'a N.L1 ugu capital "['N', 'L1']" "['n', 'l1']"
P135982.conll 92 ga2-ra-ta _[having.set.set.in.debit.account] V _ having-set-set-in-debit-account ['V'] ['vblex']
P135982.conll 93 '. _ _   ['_'] ['_']
P135982.conll 94 szunigin szunigin[total] N szunigin total ['N'] ['n']
P135982.conll 95 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P135982.conll 96 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P135982.conll 97 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P135982.conll 98 sze-gesz-i3 szegeszi[sesame_seed] N szegeszi sesame_seed ['N'] ['n']
P135982.conll 99 gur gur[unit] N gur unit ['N'] ['n']
P135982.conll 100 '. _ _   ['_'] ['_']
P135982.conll 101 szunigin szunigin[total] N szunigin total ['N'] ['n']
P135982.conll 102 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P135982.conll 103 engar-gesz-i3-ka-ta _[flax-ploughmen] N.GEN.ABL _ flax-ploughmen "['N', 'GEN', 'ABL']" "['n', 'gen', 'abl']"
P135982.conll 104 gur-ra gur[unit]-ak NF.V.PT gur unit "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P135982.conll 105 '. _ _   ['_'] ['_']
P135982.conll 106 zi-ga-am3 zig[expend]-a[-ø]-am NF.V.PT.ABS.COP-3-SG zig expend "['NF', 'V', 'PT', 'ABS', 'COP-3-SG']" "['nf', 'vblex', 'pt', 'abs', 'cop-3-sg']"
P135982.conll 107 '. _ _   ['_'] ['_']
P135982.conll 108 la2-ia3 la'u[arrears] N la'u arrears ['N'] ['n']
P135982.conll 109 3(asz) 3(asz)[one] NU 3(asz) one ['NU'] ['num']
P135982.conll 110 4(barig) 4(bariga)[unit] N 4(bariga) unit ['N'] ['n']
P135982.conll 111 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P135982.conll 112 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P135982.conll 113 sila3 sila[unit] N sila unit ['N'] ['n']
P135982.conll 114 sze-gesz-i3 szegeszi[sesame_seed] N szegeszi sesame_seed ['N'] ['n']
P135982.conll 115 gur gur[unit] N gur unit ['N'] ['n']
P135982.conll 116 '. _ _   ['_'] ['_']
P135982.conll 117 nig2-ka9-ak nigSZID[account] N nigSZID account ['N'] ['n']
P135982.conll 118 ur-{d}ba-ba6 Urbaba[1] PN Urbaba Urbaba ['PN'] "['pn', 'np']"
P135982.conll 119 '. _ _   ['_'] ['_']
P135982.conll 120 mu mu[year] N mu year ['N'] ['n']
P135982.conll 121 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P135982.conll 122 ki-masz{ki} Kimasz[1] SN.ABS Kimasz Kimasz "['SN', 'ABS']" "['sn', 'abs', 'np']"
P135982.conll 123 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P105269.conll "# train/P105269.atf"      [''] ['']
P105269.conll 1 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P105269.conll 2 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P105269.conll 3 gurusz gurusz[male] N gurusz male ['N'] ['n']
P105269.conll 4 a2 a[time] N a time ['N'] ['n']
P105269.conll 5 u4 ud[day] N ud day ['N'] ['n']
P105269.conll 6 1(disz)-bi _[each] NU.3-SG-NH-POSS.ABS _ each "['NU', '3-SG-NH-POSS', 'ABS']" "['num', '3-sg-nh-poss', 'abs']"
P105269.conll 7 {u2}|ZI&amp;amp;ZI|-a _[rushes] N _ rushes ['N'] ['n']
P105269.conll 8 gu-nigin2 _[bales] PN _ bales ['PN'] "['pn', 'np']"
P105269.conll 9 3(disz)-ta-am3 _ NU.ABS.COP-3-SG   "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P105269.conll 10 szunigin szunigin[total] N szunigin total ['N'] ['n']
P105269.conll 11 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P105269.conll 12 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P105269.conll 13 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P105269.conll 14 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P105269.conll 15 gu-nigin2-am3 _[bales] N.3-SG-NH-POSS.ABS.COP-3-SG _ bales "['N', '3-SG-NH-POSS', 'ABS', 'COP-3-SG']" "['n', '3-sg-nh-poss', 'abs', 'cop-3-sg']"
P105269.conll 16 a2 a[time] N a time ['N'] ['n']
P105269.conll 17 u4 ud[day] N ud day ['N'] ['n']
P105269.conll 18 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P105269.conll 19 7(disz)-bi-im _ NU.ABS.COP-3-SG   "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P105269.conll 20 sag-nig2-gur11-ra-kam sagnigGArak[available_assets][-ø]-am N.ABS.COP-3-SG sagnigGArak available_assets "['N', 'ABS', 'COP-3-SG']" "['n', 'abs', 'cop-3-sg']"
P105269.conll 21 sza3-bi-ta szag[heart]-bi-ta N.3-SG-NH-POSS.ABL szag heart "['N', '3-SG-NH-POSS', 'ABL']" "['n', '3-sg-nh-poss', 'abl']"
P105269.conll 22 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P105269.conll 23 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P105269.conll 24 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P105269.conll 25 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P105269.conll 26 gu-nigin2-am3 _[bales] N.3-SG-NH-POSS.ABS.COP-3-SG _ bales "['N', '3-SG-NH-POSS', 'ABS', 'COP-3-SG']" "['n', '3-sg-nh-poss', 'abs', 'cop-3-sg']"
P105269.conll 27 ur-e11-e Ure'e[1][-ak] PN Ure'e Ure'e ['PN'] "['pn', 'np']"
P105269.conll 28 i3-dab5 i[-n]-dab[seize][-ø] FIN.3-SG-H-A.V.3-SG-P i -n "['FIN', '3-SG-H-A', 'V', '3-SG-P']" "['fin', '3-sg-h-a', 'vblex', '3-sg-p']"
P105269.conll 29 dab5-bi _ V   ['V'] ['vblex']
P105269.conll 30 ma2-da-ga-ke4 _[Madaga] N _ Madaga ['N'] ['n']
P105269.conll 31 e11 _ N   ['N'] ['n']
P105269.conll 32 iti iti[month] N iti month ['N'] ['n']
P105269.conll 33 pa5-u2-e Pa'u'e[1][-'a] MN.L1 Pa'u'e Pa'u'e "['MN', 'L1']" "['mn', 'l1', 'np']"
P105269.conll 34 mu mu[year] N mu year ['N'] ['n']
P105269.conll 35 si-mu-ru-um{ki} Simurrum[1] SN.ABS Simurrum Simurrum "['SN', 'ABS']" "['sn', 'abs', 'np']"
P105269.conll 36 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P432178.conll 1 {d}nin-mar{ki} _[For.Ninmar] DN _ For-Ninmar ['DN'] "['dn', 'np']"
P432178.conll 2 nin-a-ni nin[lady]-ani[-ra] N.3-SG-H-POSS.DAT-H nin lady "['N', '3-SG-H-POSS', 'DAT-H']" "['n', '3-sg-h-poss', 'dat-h']"
P432178.conll 3 {d}szul-gi Szulgir[1] RN Szulgir Szulgir ['RN'] "['rn', 'np']"
P432178.conll 4 nita nita[male] N nita male ['N'] ['n']
P432178.conll 5 kal-ga kalag[strong]-a NF.V.SUB kalag strong "['NF', 'V', 'SUB']" "['nf', 'vblex', 'sub']"
P432178.conll 6 lugal lugal[king] N lugal king ['N'] ['n']
P432178.conll 7 uri5{ki}-ma Urim[1]-ak SN.GEN Urim Urim "['SN', 'GEN']" "['sn', 'gen', 'np']"
P432178.conll 8 lugal lugal[king] N lugal king ['N'] ['n']
P432178.conll 9 ki-en-gi ki'engi[1] GN ki'engi ki'engi ['GN'] "['gn', 'np']"
P432178.conll 10 ki-uri-ke4 _[and.and.Akkad] GN.GEN.ERG _ and-and-Akkad "['GN', 'GEN', 'ERG']" "['gn', 'gen', 'erg', 'np']"
P432178.conll 11 e2 e[house] N e house ['N'] ['n']
P432178.conll 12 munus munus[woman] N munus woman ['N'] ['n']
P432178.conll 13 gil-sa _[her.Munusgilsa] TN _ her-Munusgilsa ['TN'] "['tn', 'np']"
P432178.conll 14 gir2-su{ki}-ka-ni _[of.Girsu] SN.GEN.3-SG-H-POSS.ABS _ of-Girsu "['SN', 'GEN', '3-SG-H-POSS', 'ABS']" "['sn', 'gen', '3-sg-h-poss', 'abs', 'np']"
P432178.conll 15 mu-na-du3 mu-nn-a[-n]-du[build][-ø] VEN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P mu-nn-a -n "['VEN', '3-SG-H', 'DAT', '3-SG-H-A', 'V', '3-SG-P']" "['ven', '3-sg-h', 'dat', '3-sg-h-a', 'vblex', '3-sg-p']"
P133045.conll 1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P133045.conll 2 gurum2 gurum[inspection] N gurum inspection ['N'] ['n']
P133045.conll 3 ak ak[excavate][-a][-ak] NF.V.PT ak excavate "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P133045.conll 4 dab-ba dab[seize]-a NF.V.PT dab seize "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P133045.conll 5 sag-apin _[xxx] N _ xxx ['N'] ['n']
P133045.conll 6 erin2 erin[people] N erin people ['N'] ['n']
P133045.conll 7 ug3-IL2 uggaga[porter] N uggaga porter ['N'] ['n']
P133045.conll 8 e2 e[house] N e house ['N'] ['n']
P133045.conll 9 {d}nin-mar{ki} _[xxx] DN _ xxx ['DN'] "['dn', 'np']"
P133045.conll 10 ugula ugula[overseer][-ø] N ugula overseer ['N'] ['n']
P133045.conll 11 ab-ba-mu Abbamu[1][-ak][-ak] PN.GEN.GEN Abbamu Abbamu "['PN', 'GEN', 'GEN']" "['pn', 'gen', 'gen', 'np']"
P133045.conll 12 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P133045.conll 13 lu2-{d}na-ru2-a _[xxx] PN _ xxx ['PN'] "['pn', 'np']"
P133045.conll 14 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P133045.conll 15 mu mu[year] N mu year ['N'] ['n']
P133045.conll 16 en en[priest] N en priest ['N'] ['n']
P133045.conll 17 {d}inanna Inanna[1][-ak] DN Inanna Inanna ['DN'] "['dn', 'np']"
P133045.conll 18 masz2-e masz[goat]-e N.L3-NH masz goat "['N', 'L3-NH']" "['n', 'l3-nh']"
P133045.conll 19 i3-pa3 i-pad[find][-ø] FIN.V.3-SG-S i-pad find "['FIN', 'V', '3-SG-S']" "['fin', 'vblex', '3-sg-s']"
P121108.conll 1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P121108.conll 2 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P121108.conll 3 didli didli[several][-ø][-ak] NF.V.ABS didli several "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P121108.conll 4 x _[_] N _ _ ['N'] ['n']
P121108.conll 5 lu2-saga Lusaga[1][-e] PN.ERG Lusaga Lusaga "['PN', 'ERG']" "['pn', 'erg', 'np']"
P121108.conll 6 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P432284.conll "# train/P432284.atf"      [''] ['']
P432284.conll 1 {d}szu-{d}suen Szusuen[1] RN Szusuen Szusuen ['RN'] "['rn', 'np']"
P480562.conll 1 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P480562.conll 2 ma-na mana[unit] N mana unit ['N'] ['n']
P416429.conll 1 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P416429.conll 2 sila4 sila[lamb] N sila lamb ['N'] ['n']
P416429.conll 3 gub _[lambs] NF.V.PT _ lambs "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 4 ... _[_] N _ _ ['N'] ['n']
P416429.conll 5 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P416429.conll 6 kir11 kir[female_lamb] N kir female_lamb ['N'] ['n']
P416429.conll 7 gub _[lambs] NF.V.PT _ lambs "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 8 ... _[_] N _ _ ['N'] ['n']
P416429.conll 9 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P416429.conll 10 masz2 masz[goat] N masz goat ['N'] ['n']
P416429.conll 11 gub _[ids] NF.V.PT _ ids "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 12 ... _[_] N _ _ ['N'] ['n']
P416429.conll 13 6(disz) 6(disz)[one][-sze] NU 6(disz) one ['NU'] ['num']
P416429.conll 14 {munus}asz2-gar3 aszgar[female_kid] N aszgar female_kid ['N'] ['n']
P416429.conll 15 gub _ NF.V.PT   "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 16 ... _[_] N _ _ ['N'] ['n']
P416429.conll 17 ($ _ NU   ['NU'] ['num']
P416429.conll 18 blank _ _   ['_'] ['_']
P416429.conll 19 space _ _   ['_'] ['_']
P416429.conll 20 $) _ _   ['_'] ['_']
P416429.conll 21 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P416429.conll 22 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P416429.conll 23 u3-tu-da _[newborns] PN _ newborns ['PN'] "['pn', 'np']"
P416429.conll 24 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P416429.conll 25 kir11 kir[female_lamb] N kir female_lamb ['N'] ['n']
P416429.conll 26 gub _[lambs] NF.V.PT _ lambs "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 27 ... _[_] N _ _ ['N'] ['n']
P416429.conll 28 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 29 masz2 masz[goat] N masz goat ['N'] ['n']
P416429.conll 30 gub _[kid] NF.V.PT _ kid "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 31 ... _[_] N _ _ ['N'] ['n']
P416429.conll 32 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 33 masz2 masz[goat] N masz goat ['N'] ['n']
P416429.conll 34 gub _[kid] NF.V.PT _ kid "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 35 ... _[_] N _ _ ['N'] ['n']
P416429.conll 36 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P416429.conll 37 {munus}asz2-gar3 aszgar[female_kid] N aszgar female_kid ['N'] ['n']
P416429.conll 38 gub _ NF.V.PT   "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 39 ... _[_] N _ _ ['N'] ['n']
P416429.conll 40 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P416429.conll 41 {munus}asz2-gar3 aszgar[female_kid] N aszgar female_kid ['N'] ['n']
P416429.conll 42 gub _ NF.V.PT   "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 43 ... _[_] N _ _ ['N'] ['n']
P416429.conll 44 ($ _ _   ['_'] ['_']
P416429.conll 45 blank _ _   ['_'] ['_']
P416429.conll 46 space _ _   ['_'] ['_']
P416429.conll 47 $) _ _   ['_'] ['_']
P416429.conll 48 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P416429.conll 49 la2 la[hang][-ø] NF.V.ABS la hang "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P416429.conll 50 1(disz@t) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 51 diri diri[intercalary_month] N diri intercalary_month ['N'] ['n']
P416429.conll 52 u3-tu-da _[additional.newborns] PN _ additional-newborns ['PN'] "['pn', 'np']"
P416429.conll 53 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 54 sila4 sila[lamb] N sila lamb ['N'] ['n']
P416429.conll 55 ga ga[milk] N ga milk ['N'] ['n']
P416429.conll 56 a-lum aslum[sheep_type] N aslum sheep_type ['N'] ['n']
P416429.conll 57 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 58 masz2 masz[goat] N masz goat ['N'] ['n']
P416429.conll 59 ga ga[milk] N ga milk ['N'] ['n']
P416429.conll 60 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 61 masz2 masz[goat] N masz goat ['N'] ['n']
P416429.conll 62 ga ga[milk] N ga milk ['N'] ['n']
P416429.conll 63 igi-gun3 _[male.kid.speckled] PN _ male-kid-speckled ['PN'] "['pn', 'np']"
P416429.conll 64 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 65 {munus}asz2-gar3 aszgar[female_kid] N aszgar female_kid ['N'] ['n']
P416429.conll 66 igi-gun3 _[speckled] PN _ speckled ['PN'] "['pn', 'np']"
P416429.conll 67 ($ _ _   ['_'] ['_']
P416429.conll 68 blank _ _   ['_'] ['_']
P416429.conll 69 space _ _   ['_'] ['_']
P416429.conll 70 $) _ _   ['_'] ['_']
P416429.conll 71 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P416429.conll 72 diri diri[intercalary_month] N diri intercalary_month ['N'] ['n']
P416429.conll 73 u3-tu-da _[additional.newborns] PN _ additional-newborns ['PN'] "['pn', 'np']"
P416429.conll 74 ba-usz2 ba-ug[die][-esz] MID.V.PL.3-PL-S ba-ug die "['MID', 'V', 'PL', '3-PL-S']" "['mid', 'vblex', 'pl', '3-pl-s']"
P416429.conll 75 sza3 szag[heart] N szag heart ['N'] ['n']
P416429.conll 76 libir _[among.old] NF.V.ABS.ABS.COP-3-SG.DAT-H _ among-old "['NF', 'V', 'ABS', 'ABS', 'COP-3-SG', 'DAT-H']" "['nf', 'vblex', 'abs', 'abs', 'cop-3-sg', 'dat-h']"
P416429.conll 77 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 78 kir11 kir[female_lamb] N kir female_lamb ['N'] ['n']
P416429.conll 79 ga ga[milk] N ga milk ['N'] ['n']
P416429.conll 80 gukkal gukkal[fat-tailed_sheep] N gukkal fat-tailed_sheep ['N'] ['n']
P416429.conll 81 ($ _ _   ['_'] ['_']
P416429.conll 82 blank _ _   ['_'] ['_']
P416429.conll 83 space _ _   ['_'] ['_']
P416429.conll 84 $) _ _   ['_'] ['_']
P416429.conll 85 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P416429.conll 86 u3-tu-da _[newborn] PN _ newborn ['PN'] "['pn', 'np']"
P416429.conll 87 ba-usz2 ba-ug[die][-esz] MID.V.PL.3-PL-S ba-ug die "['MID', 'V', 'PL', '3-PL-S']" "['mid', 'vblex', 'pl', '3-pl-s']"
P416429.conll 88 sza3 szag[heart] N szag heart ['N'] ['n']
P416429.conll 89 mu-kux(DU)-ra _[of.delivery] V _ of-delivery ['V'] ['vblex']
P416429.conll 90 x _[_] N _ _ ['N'] ['n']
P416429.conll 91 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P416429.conll 92 x _[_] N _ _ ['N'] ['n']
P416429.conll 93 x _[_] N _ _ ['N'] ['n']
P416429.conll 94 e2-esz3 _[house.shrine] N.GEN _ house-shrine "['N', 'GEN']" "['n', 'gen']"
P416429.conll 95 ... _[_] N _ _ ['N'] ['n']
P416429.conll 96 x _[_] N _ _ ['N'] ['n']
P416429.conll 97 i3-dab5 i[-n]-dab[seize][-ø] FIN.3-SG-H-A.V.3-SG-P i -n "['FIN', '3-SG-H-A', 'V', '3-SG-P']" "['fin', '3-sg-h-a', 'vblex', '3-sg-p']"
P416429.conll 98 ... _[_] N _ _ ['N'] ['n']
P416429.conll 99 x _[_] N _ _ ['N'] ['n']
P416429.conll 100 x _[_] N _ _ ['N'] ['n']
P416429.conll 101 ... _[_] N _ _ ['N'] ['n']
P416429.conll 102 x _[_] N _ _ ['N'] ['n']
P416429.conll 103 x _[_] N _ _ ['N'] ['n']
P416429.conll 104 iti iti[month] N iti month ['N'] ['n']
P416429.conll 105 ... _[_] N _ _ ['N'] ['n']
P416429.conll 106 u4 ud[day] N ud day ['N'] ['n']
P416429.conll 107 mu mu[year] N mu year ['N'] ['n']
P416429.conll 108 ki-masz{ki} Kimasz[1] SN.ABS Kimasz Kimasz "['SN', 'ABS']" "['sn', 'abs', 'np']"
P416429.conll 109 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P416429.conll 110 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P416429.conll 111 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P416429.conll 112 udu udu[sheep] N udu sheep ['N'] ['n']
P482024.conll 1 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P482024.conll 2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P482024.conll 3 a2 a[time] N a time ['N'] ['n']
P482024.conll 4 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P482024.conll 5 mu mu[year] N mu year ['N'] ['n']
P482024.conll 6 6(disz)-sze3 6(disz)[one]-sze NU.TERM 6(disz) one "['NU', 'TERM']" "['num', 'term']"
P482024.conll 7 szu-ku6-me _[they.being.fishermen] N.ABS.COP-3-PL _ they-being-fishermen "['N', 'ABS', 'COP-3-PL']" "['n', 'abs', 'cop-3-pl']"
P482024.conll 8 mu mu[year] N mu year ['N'] ['n']
P482024.conll 9 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P482024.conll 10 a-ra2 ara[times] N ara times ['N'] ['n']
P482024.conll 11 3(disz@t)-kam 3(disz)[one]-ak-am NU.GEN.COP-3-SG 3(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P482024.conll 12 si-mu-ru-um{ki} Simurrum[1] SN.ABS Simurrum Simurrum "['SN', 'ABS']" "['sn', 'abs', 'np']"
P482024.conll 13 ba-hul-ta ba-hulu[destroy][-ø]-ta MID.V.3-SG-S.ABL ba-hulu destroy "['MID', 'V', '3-SG-S', 'ABL']" "['mid', 'vblex', '3-sg-s', 'abl']"
P482024.conll 14 mu mu[year] N mu year ['N'] ['n']
P482024.conll 15 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P482024.conll 16 bad3 bad[wall] N bad wall ['N'] ['n']
P482024.conll 17 ba-du3-sze3 _[to.was.erected] V _ to-was-erected ['V'] ['vblex']
P482024.conll 18 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P482024.conll 19 ma-na mana[unit] N mana unit ['N'] ['n']
P482024.conll 20 ku3-babbar kugbabbar[silver] N kugbabbar silver ['N'] ['n']
P482024.conll 21 ku3 kug[silver] N kug silver ['N'] ['n']
P482024.conll 22 nam-enku _[fisheries-tithe] N.GEN _ fisheries-tithe "['N', 'GEN']" "['n', 'gen']"
P482024.conll 23 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P482024.conll 24 u3-ma-ni Umani[1] PN Umani Umani ['PN'] "['pn', 'np']"
P107496.conll 1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P107496.conll 2 sze-ba szeba[ration] N szeba ration ['N'] ['n']
P107496.conll 3 za3-<mu>-ka zagmuk[new_year][-ak] N.GEN zagmuk new_year "['N', 'GEN']" "['n', 'gen']"
P107496.conll 4 mu mu[year] N mu year ['N'] ['n']
P107496.conll 5 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P107496.conll 6 en en[priest] N en priest ['N'] ['n']
P107496.conll 7 eridu{ki} Eridug[1][-ak][-ø] SN.GEN.ABS Eridug Eridug "['SN', 'GEN', 'ABS']" "['sn', 'gen', 'abs', 'np']"
P107496.conll 8 ba-hun-ga2 ba-hug[hire][-ø] MID.V.3-SG-S ba-hug hire "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P107496.conll 9 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P100186.conll 1 pisan bisag[basket] N bisag basket ['N'] ['n']
P100186.conll 2 ur-esz3-ku3-ga _[Ur-ekuga] PN.GEN _ Ur-ekuga "['PN', 'GEN']" "['pn', 'gen', 'np']"
P100186.conll 3 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P132589.conll 1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P132589.conll 2 nigin-ba _ N.DEM2.GEN   "['N', 'DEM2', 'GEN']" "['n', 'dem2', 'gen']"
P132589.conll 3 sze-ba szeba[ration] N szeba ration ['N'] ['n']
P132589.conll 4 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P132589.conll 5 guru7-a guru[store]-'a N.L1 guru store "['N', 'L1']" "['n', 'l1']"
P132589.conll 6 tak4-a taka[abandon]-a NF.V.PT taka abandon "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P132589.conll 7 gir2-su{ki}-ta Girsu[1][-ak][-ak]-ta SN.GEN.GEN.ABL Girsu Girsu "['SN', 'GEN', 'GEN', 'ABL']" "['sn', 'gen', 'gen', 'abl', 'np']"
P132589.conll 8 gu2-ab-ba{ki}-sze3 _[xxx] SN.GEN.GEN.TERM _ xxx "['SN', 'GEN', 'GEN', 'TERM']" "['sn', 'gen', 'gen', 'term', 'np']"
P132589.conll 9 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P132589.conll 10 mu mu[year] N mu year ['N'] ['n']
P132589.conll 11 {d}szu-{d}suen Szusuen[1] RN Szusuen Szusuen ['RN'] "['rn', 'np']"
P132589.conll 12 lugal lugal[king] N lugal king ['N'] ['n']
